mixer_91	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	13702.426825
mixer_92	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	25.091112
mixer_93	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	12.744117
mixer_94	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	8.660375
mixer_95	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	6.650323
mixer_96	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	5.474745
mixer_97	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	4.718427
mixer_98	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	4.201640
mixer_99	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	3.833104
mixer_100	T/D	2.000000	H/T	1.500000	T/C	2.000000	D/W	3.750000	D/W_Hub	2.812500	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	3.561054
mixer_101	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	10003.885190
mixer_102	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	18.369266
mixer_103	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	9.359059
mixer_104	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	6.384151
mixer_105	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	4.924340
mixer_106	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	277.822222	Re	11.054195	Np	4.074487
mixer_107	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	333.366667	Re	13.264238	Np	3.530939
mixer_108	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	388.911111	Re	15.474281	Np	3.162103
mixer_109	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	444.455556	Re	17.684325	Np	2.901140
mixer_110	T/D	2.000000	H/T	1.000000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	500.000000	Re	19.894368	Np	2.710219
mixer_111	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	0.100000	Re	0.003979	Np	10681.708950
mixer_112	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	55.644444	Re	2.214022	Np	19.601253
mixer_113	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	111.188889	Re	4.424065	Np	9.983196
mixer_114	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	166.733333	Re	6.634109	Np	6.804991
mixer_115	T/D	2.000000	H/T	1.125000	T/C	2.000000	D/W	4.500000	D/W_Hub	3.375000	E	0.100000	theta	0.785398	omega	222.277778	Re	8.844152	Np	5.243446
