index,y_true,y_pred,lims
409,7.363850000000001,7.3704877,24.61384152457372
410,4.501814,4.5336857,24.674022066198596
411,1.76133,1.7356662,24.73420260782347
412,5.242334,5.2454524,24.794383149448343
413,2.782829,2.7958503,24.854563691073217
414,2.859623,2.8604038,24.914744232698094
415,3.158743,3.171509,24.974924774322968
416,2.116035,2.1151683,25.035105315947842
417,3.47389,3.4667215,25.095285857572716
418,4.167987000000001,4.1871815,25.155466399197593
419,3.084451,3.0823736,25.215646940822467
420,25.591735999999997,25.611172,25.27582748244734
421,10.489827,10.522015,25.336008024072214
422,4.630223,4.6651535,25.39618856569709
423,1.64796,1.6591395,25.456369107321965
424,8.233037,8.255606,25.51654964894684
425,1.972994,1.9800965,25.576730190571713
426,2.747059,2.7559407,25.63691073219659
427,10.828501,10.884961,25.697091273821464
428,2.676397,2.6797369,25.757271815446337
429,4.361632000000001,4.3629813,25.81745235707121
430,9.847807,9.919238,25.87763289869609
431,3.9734979999999998,3.987985,25.937813440320962
432,2.580398,2.584208,25.997993981945836
433,17.196418,17.204374,26.05817452357071
434,1.637982,1.6394291,26.118355065195587
435,3.932323,3.9344826,26.17853560682046
436,4.062003,4.101838,26.238716148445334
437,2.456668,2.454265,26.298896690070208
438,2.42331,2.4572914,26.359077231695085
439,2.459661,2.4633238,26.41925777331996
440,4.930403,4.921285,26.479438314944833
441,3.532393,3.533276,26.539618856569707
442,3.8404600000000007,3.8539498,26.599799398194584
443,5.622495,5.642637,26.659979939819458
444,2.680221,2.6799607,26.72016048144433
445,3.3942880000000004,3.3862271,26.780341023069205
446,2.674836,2.6890604,26.840521564694082
447,3.553742,3.5648603,26.900702106318956
448,2.978234,2.9644506,26.96088264794383
449,4.319898000000001,4.3270564,27.021063189568704
450,3.645328,3.6352484,27.08124373119358
451,2.46985,2.4747007,27.141424272818455
452,3.127014,3.1414654,27.20160481444333
453,2.717937,2.7148771,27.261785356068202
454,2.47655,2.474814,27.32196589769308
455,3.862481,3.8682196,27.382146439317953
456,6.213425,6.241918,27.442326980942827
457,5.913189,5.933301,27.5025075225677
458,3.2029890000000005,3.2094998,27.562688064192578
459,2.229212,2.2238712,27.62286860581745
460,2.626626,2.6414886,27.683049147442325
461,3.664413,3.6519256,27.7432296890672
462,2.396044,2.403837,27.803410230692077
