mixer_81	T/D	2.735630	H/T	1.270507	T/C	2.398085	D/W	5.462145	D/W_Hub	5.462145	E/W	0.196416	theta	0.424665	Re	75.371275	Np	2.491358
mixer_82	T/D	3.433510	H/T	1.245462	T/C	3.155795	D/W	5.850165	D/W_Hub	5.850165	E/W	0.103548	theta	0.206293	Re	5.103055	Np	10.860655
mixer_83	T/D	2.005770	H/T	1.336737	T/C	4.574525	D/W	3.152445	D/W_Hub	3.152445	E/W	0.177074	theta	0.409439	Re	97.937335	Np	3.686385
mixer_84	T/D	2.575690	H/T	1.298353	T/C	3.992975	D/W	4.384815	D/W_Hub	4.384815	E/W	0.103772	theta	0.195601	Re	74.345635	Np	3.393753
mixer_85	T/D	3.107150	H/T	1.202743	T/C	3.466175	D/W	3.708435	D/W_Hub	3.708435	E/W	0.106144	theta	0.364179	Re	20.097595	Np	5.699697
mixer_86	T/D	3.718070	H/T	1.171603	T/C	3.735755	D/W	5.974755	D/W_Hub	5.974755	E/W	0.125058	theta	0.330920	Re	33.818005	Np	3.058974
mixer_87	T/D	3.515470	H/T	1.222452	T/C	4.612835	D/W	5.921145	D/W_Hub	5.921145	E/W	0.140482	theta	0.801708	Re	67.402765	Np	1.707073
mixer_88	T/D	3.944750	H/T	1.276242	T/C	4.563485	D/W	5.318805	D/W_Hub	5.318805	E/W	0.155900	theta	0.752207	Re	33.776425	Np	2.852483
mixer_89	T/D	2.510510	H/T	1.279602	T/C	3.885875	D/W	3.405885	D/W_Hub	3.405885	E/W	0.167957	theta	0.590112	Re	90.548965	Np	3.141920
mixer_90	T/D	3.897890	H/T	1.098618	T/C	4.196825	D/W	4.859325	D/W_Hub	4.859325	E/W	0.133767	theta	0.964013	Re	30.587635	Np	2.786546
mixer_91	T/D	2.478010	H/T	1.128993	T/C	4.852175	D/W	4.740975	D/W_Hub	4.740975	E/W	0.152912	theta	0.685218	Re	9.761005	Np	6.566107
mixer_92	T/D	3.992570	H/T	1.460122	T/C	2.235665	D/W	3.644055	D/W_Hub	3.644055	E/W	0.175815	theta	0.687260	Re	78.294745	Np	2.978799
mixer_93	T/D	3.835410	H/T	1.246203	T/C	4.862015	D/W	3.303075	D/W_Hub	3.303075	E/W	0.112693	theta	0.336794	Re	6.505885	Np	15.675518
mixer_94	T/D	2.437290	H/T	1.254768	T/C	3.815795	D/W	4.077345	D/W_Hub	4.077345	E/W	0.144683	theta	0.967773	Re	88.469965	Np	1.865722
mixer_95	T/D	2.962350	H/T	1.108798	T/C	3.292295	D/W	4.935105	D/W_Hub	4.935105	E/W	0.182417	theta	0.127669	Re	41.636035	Np	3.614481
mixer_96	T/D	3.605290	H/T	1.166667	T/C	2.613305	D/W	5.639565	D/W_Hub	5.639565	E/W	0.109239	theta	0.955908	Re	74.458495	Np	1.459776
mixer_97	T/D	2.323750	H/T	1.098872	T/C	4.035695	D/W	4.299675	D/W_Hub	4.299675	E/W	0.150437	theta	0.720624	Re	75.868255	Np	2.321620
mixer_98	T/D	2.396130	H/T	1.086423	T/C	4.314845	D/W	5.122605	D/W_Hub	5.122605	E/W	0.192966	theta	0.090619	Re	68.696695	Np	2.995354
mixer_99	T/D	3.816490	H/T	1.124418	T/C	4.413875	D/W	3.056235	D/W_Hub	3.056235	E/W	0.126824	theta	0.612218	Re	99.103555	Np	3.104485
mixer_100	T/D	2.606670	H/T	1.236387	T/C	2.418845	D/W	5.293185	D/W_Hub	5.293185	E/W	0.192777	theta	0.724163	Re	16.508845	Np	4.183871
mixer_101	T/D	2.079250	H/T	1.418942	T/C	3.802535	D/W	5.375505	D/W_Hub	5.375505	E/W	0.153946	theta	0.679940	Re	43.245775	Np	2.517292
mixer_102	T/D	3.461610	H/T	1.450228	T/C	3.765965	D/W	4.326735	D/W_Hub	4.326735	E/W	0.190521	theta	0.270790	Re	20.992555	Np	5.494887
mixer_103	T/D	3.571770	H/T	1.170457	T/C	4.948445	D/W	4.679385	D/W_Hub	4.679385	E/W	0.151084	theta	0.496953	Re	14.876335	Np	5.455176
mixer_104	T/D	3.156310	H/T	1.350413	T/C	3.609815	D/W	3.341415	D/W_Hub	3.341415	E/W	0.100370	theta	0.797645	Re	65.038645	Np	2.893196
mixer_105	T/D	3.482770	H/T	1.372702	T/C	4.450505	D/W	5.044845	D/W_Hub	5.044845	E/W	0.146112	theta	0.685825	Re	3.851695	Np	16.067098
mixer_106	T/D	2.336150	H/T	1.074083	T/C	3.227525	D/W	3.167655	D/W_Hub	3.167655	E/W	0.156684	theta	0.748437	Re	90.996445	Np	2.788300
mixer_107	T/D	3.861950	H/T	1.250943	T/C	2.539745	D/W	3.345525	D/W_Hub	3.345525	E/W	0.151358	theta	0.213927	Re	76.031605	Np	4.500935
mixer_108	T/D	2.676250	H/T	1.439998	T/C	3.456965	D/W	4.009035	D/W_Hub	4.009035	E/W	0.164480	theta	0.208492	Re	60.193585	Np	3.939263
mixer_109	T/D	3.064010	H/T	1.356998	T/C	2.565635	D/W	4.510425	D/W_Hub	4.510425	E/W	0.105953	theta	1.046669	Re	92.654695	Np	1.498862
mixer_110	T/D	3.137570	H/T	1.115228	T/C	3.923225	D/W	4.556145	D/W_Hub	4.556145	E/W	0.127635	theta	0.107385	Re	91.603315	Np	3.248423
mixer_111	T/D	3.757490	H/T	1.495528	T/C	4.673435	D/W	5.618985	D/W_Hub	5.618985	E/W	0.178477	theta	0.738552	Re	72.802225	Np	1.919102
mixer_112	T/D	3.146390	H/T	1.451858	T/C	3.114635	D/W	3.049815	D/W_Hub	3.049815	E/W	0.189995	theta	0.613276	Re	40.773745	Np	4.911906
mixer_113	T/D	2.539230	H/T	1.182063	T/C	2.911175	D/W	3.410775	D/W_Hub	3.410775	E/W	0.133137	theta	0.504472	Re	5.016925	Np	15.815097
mixer_114	T/D	2.567070	H/T	1.431678	T/C	4.277345	D/W	4.123635	D/W_Hub	4.123635	E/W	0.138607	theta	0.112809	Re	74.763415	Np	3.682634
mixer_115	T/D	2.149350	H/T	1.239648	T/C	4.023155	D/W	4.699635	D/W_Hub	4.699635	E/W	0.161277	theta	0.691637	Re	56.201905	Np	2.499386
mixer_116	T/D	3.295390	H/T	1.252012	T/C	4.547555	D/W	5.242485	D/W_Hub	5.242485	E/W	0.192914	theta	0.204104	Re	4.043755	Np	15.656002
mixer_117	T/D	3.415110	H/T	1.096013	T/C	3.120275	D/W	3.950385	D/W_Hub	3.950385	E/W	0.127515	theta	0.377132	Re	51.503365	Np	3.743307
mixer_118	T/D	3.066610	H/T	1.202093	T/C	2.043065	D/W	3.874515	D/W_Hub	3.874515	E/W	0.168319	theta	0.394453	Re	22.205305	Np	5.183142
mixer_119	T/D	2.158290	H/T	1.446192	T/C	4.840415	D/W	4.261125	D/W_Hub	4.261125	E/W	0.175149	theta	0.878981	Re	61.538995	Np	2.329998
mixer_120	T/D	2.977690	H/T	1.413142	T/C	2.629055	D/W	3.638595	D/W_Hub	3.638595	E/W	0.161233	theta	1.033788	Re	7.972075	Np	9.822572
mixer_121	T/D	2.386730	H/T	1.130972	T/C	4.883945	D/W	5.494695	D/W_Hub	5.494695	E/W	0.119522	theta	0.358461	Re	58.774915	Np	2.546274
mixer_122	T/D	3.392990	H/T	1.427682	T/C	3.864515	D/W	3.411495	D/W_Hub	3.411495	E/W	0.131772	theta	0.715126	Re	4.493215	Np	20.517160
mixer_123	T/D	2.212450	H/T	1.236413	T/C	3.168335	D/W	5.469105	D/W_Hub	5.469105	E/W	0.139154	theta	0.872949	Re	84.907945	Np	1.611532
mixer_124	T/D	2.451850	H/T	1.234452	T/C	4.714025	D/W	5.698725	D/W_Hub	5.698725	E/W	0.124143	theta	0.002246	Re	5.734675	Np	10.085884
mixer_125	T/D	2.399730	H/T	1.362322	T/C	4.458125	D/W	3.717585	D/W_Hub	3.717585	E/W	0.199758	theta	0.805133	Re	34.801075	Np	3.714929
mixer_126	T/D	3.960370	H/T	1.175162	T/C	4.059215	D/W	3.510735	D/W_Hub	3.510735	E/W	0.177185	theta	0.400118	Re	60.868765	Np	4.066071
mixer_127	T/D	2.670230	H/T	1.267898	T/C	2.719955	D/W	4.312215	D/W_Hub	4.312215	E/W	0.118496	theta	0.162352	Re	83.276425	Np	3.444887
mixer_128	T/D	3.686490	H/T	1.448508	T/C	4.966865	D/W	5.868225	D/W_Hub	5.868225	E/W	0.113255	theta	0.361540	Re	33.954625	Np	3.088522
mixer_129	T/D	2.612550	H/T	1.025648	T/C	4.144955	D/W	5.973945	D/W_Hub	5.973945	E/W	0.105571	theta	0.462867	Re	59.356045	Np	2.231721
mixer_130	T/D	2.578230	H/T	1.243132	T/C	2.581265	D/W	4.242915	D/W_Hub	4.242915	E/W	0.155518	theta	0.980339	Re	99.832195	Np	1.710733
mixer_131	T/D	3.620990	H/T	1.349768	T/C	4.533905	D/W	3.507165	D/W_Hub	3.507165	E/W	0.182900	theta	0.644021	Re	29.759995	Np	4.916884
mixer_132	T/D	3.479690	H/T	1.314338	T/C	4.836335	D/W	4.261875	D/W_Hub	4.261875	E/W	0.104538	theta	0.518106	Re	70.925185	Np	2.673082
mixer_133	T/D	2.117850	H/T	1.491128	T/C	4.516355	D/W	5.996715	D/W_Hub	5.996715	E/W	0.198333	theta	0.703942	Re	23.107195	Np	3.125771
mixer_134	T/D	2.363650	H/T	1.373182	T/C	4.090025	D/W	5.105865	D/W_Hub	5.105865	E/W	0.130341	theta	0.609872	Re	96.721615	Np	2.060682
mixer_135	T/D	3.642410	H/T	1.067908	T/C	4.982675	D/W	4.669935	D/W_Hub	4.669935	E/W	0.174657	theta	0.180280	Re	13.039885	Np	6.250067
mixer_136	T/D	3.594390	H/T	1.410462	T/C	2.761115	D/W	3.604695	D/W_Hub	3.604695	E/W	0.150254	theta	0.064261	Re	82.106245	Np	4.289924
mixer_137	T/D	2.542110	H/T	1.471763	T/C	3.063905	D/W	3.436605	D/W_Hub	3.436605	E/W	0.131528	theta	0.077519	Re	73.698175	Np	4.415942
mixer_138	T/D	2.574330	H/T	1.028693	T/C	4.744475	D/W	3.271305	D/W_Hub	3.271305	E/W	0.118685	theta	0.290288	Re	28.788805	Np	5.192287
mixer_139	T/D	3.763750	H/T	1.431288	T/C	2.507045	D/W	4.704705	D/W_Hub	4.704705	E/W	0.100357	theta	0.005116	Re	26.373205	Np	4.638699
mixer_140	T/D	3.696190	H/T	1.196518	T/C	3.177335	D/W	3.905145	D/W_Hub	3.905145	E/W	0.196640	theta	0.090054	Re	64.098145	Np	4.136634
mixer_141	T/D	3.345370	H/T	1.077948	T/C	2.303225	D/W	5.627085	D/W_Hub	5.627085	E/W	0.131670	theta	0.863713	Re	19.389745	Np	3.231440
mixer_142	T/D	3.227330	H/T	1.170948	T/C	3.357155	D/W	3.991485	D/W_Hub	3.991485	E/W	0.179844	theta	0.622166	Re	24.570415	Np	4.566492
mixer_143	T/D	3.889030	H/T	1.396113	T/C	3.355385	D/W	4.038465	D/W_Hub	4.038465	E/W	0.149162	theta	0.820694	Re	89.817355	Np	2.227854
mixer_144	T/D	3.401110	H/T	1.224333	T/C	2.007545	D/W	4.136445	D/W_Hub	4.136445	E/W	0.107802	theta	0.062544	Re	20.369845	Np	5.429598
mixer_145	T/D	3.060030	H/T	1.101903	T/C	3.283565	D/W	3.674025	D/W_Hub	3.674025	E/W	0.129991	theta	0.153336	Re	26.561305	Np	5.394436
mixer_146	T/D	3.176790	H/T	1.081063	T/C	3.368675	D/W	5.400675	D/W_Hub	5.400675	E/W	0.185585	theta	0.278560	Re	99.241165	Np	2.540080
mixer_147	T/D	2.581310	H/T	1.185882	T/C	4.866665	D/W	4.977855	D/W_Hub	4.977855	E/W	0.186698	theta	0.847963	Re	95.922685	Np	1.714537
mixer_148	T/D	2.221190	H/T	1.120062	T/C	4.921445	D/W	5.278365	D/W_Hub	5.278365	E/W	0.185181	theta	0.113050	Re	7.464205	Np	8.415278
mixer_149	T/D	2.748530	H/T	1.181542	T/C	3.481565	D/W	3.203775	D/W_Hub	3.203775	E/W	0.175853	theta	0.173327	Re	57.474055	Np	4.818154
mixer_150	T/D	3.864870	H/T	1.104078	T/C	3.790955	D/W	4.770675	D/W_Hub	4.770675	E/W	0.173567	theta	0.098986	Re	41.700385	Np	3.818864
mixer_151	T/D	2.362130	H/T	1.306433	T/C	4.430405	D/W	4.915605	D/W_Hub	4.915605	E/W	0.113202	theta	0.668138	Re	82.355725	Np	2.049830
mixer_152	T/D	3.684910	H/T	1.023017	T/C	4.606325	D/W	5.974935	D/W_Hub	5.974935	E/W	0.140199	theta	0.711377	Re	76.845385	Np	1.680956
mixer_153	T/D	3.921070	H/T	1.212997	T/C	2.059595	D/W	3.254955	D/W_Hub	3.254955	E/W	0.134586	theta	0.721901	Re	40.248055	Np	3.964494
mixer_154	T/D	2.039250	H/T	1.481702	T/C	2.975015	D/W	3.082665	D/W_Hub	3.082665	E/W	0.157297	theta	0.162174	Re	42.861655	Np	5.275305
mixer_155	T/D	3.982310	H/T	1.323638	T/C	3.898025	D/W	3.578595	D/W_Hub	3.578595	E/W	0.182560	theta	0.221948	Re	75.399985	Np	4.279935
mixer_156	T/D	2.205210	H/T	1.087492	T/C	2.735795	D/W	5.771325	D/W_Hub	5.771325	E/W	0.105837	theta	0.333915	Re	13.692295	Np	4.529551
mixer_157	T/D	2.990950	H/T	1.443033	T/C	3.256415	D/W	5.350875	D/W_Hub	5.350875	E/W	0.194499	theta	0.389919	Re	4.042765	Np	15.228443
mixer_158	T/D	2.672130	H/T	1.137393	T/C	2.679065	D/W	5.904255	D/W_Hub	5.904255	E/W	0.120639	theta	0.134141	Re	35.878195	Np	3.167544
